Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Delivery_Risk,Distance_km,Pickup_Delay_Minutes,Rush_Hour,Order_Hour
37,4.9,11.026117,76.944652,11.056117,76.974652,1900-01-01 18:10:00,1900-01-01 18:20:00,Fog,Medium,motorcycle,Metropolitian,Books,MEDIUM,4.674143698976654,10.0,1,18
33,4.7,0.0,0.0,0.04,0.04,1900-01-01 12:20:00,1900-01-01 12:30:00,Cloudy,High,motorcycle,Urban,Skincare,MEDIUM,6.290134677634678,10.0,0,12
31,3.9,19.065838,72.832658,19.135838,72.902658,1900-01-01 23:40:00,1900-01-01 23:50:00,Cloudy,Low,scooter,Metropolitian,Pet Supplies,MEDIUM,10.709003371535461,10.0,0,23
37,4.6,0.0,0.0,0.04,0.04,1900-01-01 12:50:00,1900-01-01 12:55:00,Windy,High,motorcycle,Urban,Outdoors,MEDIUM,6.290134677634678,5.0,0,12
26,4.4,12.98041,77.640489,13.04041,77.700489,1900-01-01 23:20:00,1900-01-01 23:30:00,Sandstorms,Low,motorcycle,Other,Toys,MEDIUM,9.314884732862103,10.0,0,23
24,4.6,11.022477,76.995667,11.132477,77.105667,1900-01-01 17:50:00,1900-01-01 18:00:00,Stormy,Medium,motorcycle,Metropolitian,Clothing,MEDIUM,17.137482577838096,10.0,1,17
23,4.8,0.0,0.0,0.02,0.02,1900-01-01 10:25:00,1900-01-01 10:35:00,Windy,Low,scooter,Metropolitian,Pet Supplies,LOW,3.145067434621583,10.0,1,10
36,4.9,0.0,0.0,0.01,0.01,1900-01-01 09:10:00,1900-01-01 09:25:00,Windy,Low,scooter,Metropolitian,Electronics,MEDIUM,1.5725337292863206,15.0,1,9
39,4.8,12.310972,76.659264,12.350972,76.699264,1900-01-01 12:30:00,1900-01-01 12:45:00,Cloudy,High,motorcycle,Metropolitian,Cosmetics,MEDIUM,6.218002348694166,15.0,0,12
20,4.7,11.025083,77.015393,11.105083,77.095393,1900-01-01 17:10:00,1900-01-01 17:20:00,Sandstorms,Medium,motorcycle,Metropolitian,Toys,MEDIUM,12.463883024166929,10.0,1,17
20,5.0,12.316967,76.603067,12.446967,76.733067,1900-01-01 19:15:00,1900-01-01 19:30:00,Cloudy,Jam,motorcycle,Urban,Sports,HIGH,20.2065815105083,15.0,1,19
29,4.3,22.538731,88.364878,22.598731,88.424878,1900-01-01 23:50:00,1900-01-01 23:55:00,Sandstorms,Low,motorcycle,Metropolitian,Cosmetics,MEDIUM,9.081116432460675,5.0,0,23
36,4.8,11.001753,76.986241,11.111753,77.096241,1900-01-01 18:45:00,1900-01-01 18:50:00,Fog,Medium,motorcycle,Urban,Snacks,MEDIUM,17.138077427627362,5.0,1,18
36,4.0,22.310237,73.158921,22.400237,73.248921,1900-01-01 20:40:00,1900-01-01 20:45:00,Sunny,Jam,motorcycle,Metropolitian,Skincare,HIGH,13.631343698143361,5.0,1,20
22,4.8,23.359033,85.325347,23.439033,85.405347,1900-01-01 22:10:00,1900-01-01 22:25:00,Windy,Low,scooter,Metropolitian,Cosmetics,MEDIUM,12.074063090453254,15.0,0,22
38,4.4,18.593481,73.785901,18.663481,73.855901,1900-01-01 17:20:00,1900-01-01 17:25:00,Windy,Medium,motorcycle,Metropolitian,Toys,MEDIUM,10.72326417216742,5.0,1,17
39,4.9,21.186438,72.794115,21.236438,72.844115,1900-01-01 19:55:00,1900-01-01 20:10:00,Fog,Jam,motorcycle,Metropolitian,Cosmetics,HIGH,7.600994631258499,15.0,1,19
24,4.9,22.725748,75.898497,22.775748,75.948497,1900-01-01 18:15:00,1900-01-01 18:25:00,Stormy,Medium,scooter,Metropolitian,Outdoors,MEDIUM,7.562982485199944,10.0,1,18
35,4.8,17.450851,78.379347,17.540851,78.469347,1900-01-01 17:25:00,1900-01-01 17:35:00,Fog,Medium,motorcycle,Metropolitian,Jewelry,MEDIUM,13.829314445199007,10.0,1,17
39,4.7,10.035573,76.336958,10.105573,76.406958,1900-01-01 18:30:00,1900-01-01 18:35:00,Windy,Medium,motorcycle,Urban,Cosmetics,MEDIUM,10.923267458246297,5.0,1,18
31,4.3,22.308096,73.167753,22.388096,73.247753,1900-01-01 21:35:00,1900-01-01 21:45:00,Windy,Jam,motorcycle,Metropolitian,Outdoors,HIGH,12.117036432265767,10.0,0,21
37,4.5,12.975996,80.221898,12.985996,80.231898,1900-01-01 08:40:00,1900-01-01 08:55:00,Windy,Low,scooter,Metropolitian,Books,MEDIUM,1.5525704156530522,15.0,1,8
37,4.7,12.3085,76.665808,12.3385,76.695808,1900-01-01 22:35:00,1900-01-01 22:40:00,Windy,Low,scooter,Metropolitian,Grocery,LOW,4.663566689152346,5.0,0,22
33,5.0,19.178321,72.834715,19.188321,72.844715,1900-01-01 11:45:00,1900-01-01 11:50:00,Windy,High,motorcycle,Metropolitian,Sports,MEDIUM,1.5294972211336797,5.0,0,11
24,4.6,0.0,0.0,0.06,0.06,1900-01-01 23:25:00,1900-01-01 23:40:00,Stormy,Low,scooter,Urban,Grocery,MEDIUM,9.435201537430713,15.0,0,23
33,4.5,26.910262,75.783013,26.990262,75.863013,1900-01-01 19:10:00,1900-01-01 19:15:00,Sunny,Jam,scooter,Metropolitian,Kitchen,HIGH,11.916757259074872,5.0,1,19
39,4.7,25.443994,81.860187,25.513994,81.930187,1900-01-01 18:45:00,1900-01-01 19:00:00,Fog,Medium,motorcycle,Metropolitian,Electronics,MEDIUM,10.486117701549048,15.0,1,18
37,4.6,23.359194,85.325447,23.449194,85.415447,1900-01-01 18:15:00,1900-01-01 18:25:00,Cloudy,Medium,motorcycle,Metropolitian,Outdoors,MEDIUM,13.583078662316938,10.0,1,18
25,4.9,17.458998,78.500366,17.508998,78.550366,1900-01-01 22:30:00,1900-01-01 22:35:00,Sandstorms,Low,scooter,Metropolitian,Jewelry,MEDIUM,7.6831914051315415,5.0,0,22
28,4.8,18.530963,73.828972,18.590963,73.888972,1900-01-01 19:00:00,1900-01-01 19:05:00,Fog,Medium,scooter,Urban,Books,MEDIUM,9.193093962702367,5.0,1,19
38,4.7,12.321214,76.621094,12.361214,76.661094,1900-01-01 13:10:00,1900-01-01 13:20:00,Windy,High,motorcycle,Metropolitian,Cosmetics,MEDIUM,6.2178836475587875,10.0,0,13
31,4.6,12.3085,76.665808,12.3685,76.725808,1900-01-01 17:55:00,1900-01-01 18:05:00,Windy,Medium,motorcycle,Metropolitian,Skincare,MEDIUM,9.3268725291157,10.0,1,17
25,4.8,19.055831,72.833984,19.115831,72.893984,1900-01-01 19:50:00,1900-01-01 20:05:00,Cloudy,Jam,motorcycle,Metropolitian,Jewelry,HIGH,9.179538450825504,15.0,1,19
35,4.9,12.337928,76.617889,12.407928,76.687889,1900-01-01 21:15:00,1900-01-01 21:20:00,Fog,Jam,motorcycle,Metropolitian,Skincare,HIGH,10.880651848535361,5.0,0,21
39,4.7,23.351489,85.324253,23.421489,85.394253,1900-01-01 19:35:00,1900-01-01 19:45:00,Fog,Jam,motorcycle,Metropolitian,Home,HIGH,10.565262855251573,10.0,1,19
38,3.9,22.728163,75.884212,22.808163,75.964212,1900-01-01 19:10:00,1900-01-01 19:20:00,Stormy,Jam,motorcycle,Metropolitian,Kitchen,HIGH,12.100062421151955,10.0,1,19
35,4.7,13.026286,80.275235,13.056286,80.305235,1900-01-01 21:20:00,1900-01-01 21:30:00,Fog,Jam,motorcycle,Metropolitian,Snacks,HIGH,4.657159718108008,10.0,0,21
29,4.7,26.766536,75.837333,26.786536,75.857333,1900-01-01 09:50:00,1900-01-01 10:05:00,Sandstorms,Low,motorcycle,Metropolitian,Sports,MEDIUM,2.9812178551917157,15.0,1,9
27,4.6,21.149834,72.778666,21.179834,72.808666,1900-01-01 20:35:00,1900-01-01 20:40:00,Stormy,Jam,scooter,Metropolitian,Pet Supplies,HIGH,4.561265632840908,5.0,1,20
38,4.3,12.3085,76.665808,12.3985,76.755808,1900-01-01 21:15:00,1900-01-01 21:25:00,Sandstorms,Jam,motorcycle,Semi-Urban,Clothing,HIGH,13.989916877276224,10.0,0,21
36,4.9,21.149669,72.772629,21.219669,72.842629,1900-01-01 23:00:00,1900-01-01 23:15:00,Windy,Low,motorcycle,Metropolitian,Electronics,MEDIUM,10.64228895373847,15.0,0,23
26,4.0,17.411028,78.329645,17.451028,78.369645,1900-01-01 15:00:00,1900-01-01 15:10:00,Cloudy,High,motorcycle,Metropolitian,Snacks,MEDIUM,6.1474046526362285,10.0,0,15
26,4.1,26.482581,80.315628,26.572581,80.405628,1900-01-01 19:45:00,1900-01-01 19:50:00,Fog,Jam,motorcycle,Metropolitian,Pet Supplies,HIGH,13.428477357470477,5.0,1,19
36,4.9,12.284747,76.625861,12.344747,76.685861,1900-01-01 17:45:00,1900-01-01 17:55:00,Sunny,Medium,motorcycle,Metropolitian,Cosmetics,MEDIUM,9.327285157960466,10.0,1,17
21,4.7,26.911378,75.789034,26.921378,75.799034,1900-01-01 09:00:00,1900-01-01 09:10:00,Sunny,Low,motorcycle,Metropolitian,Electronics,LOW,1.489792976782923,10.0,1,9
35,4.7,13.02978,80.208812,13.10978,80.288812,1900-01-01 20:00:00,1900-01-01 20:05:00,Sunny,Jam,van,Metropolitian,Apparel,HIGH,12.418394742110715,5.0,1,20
20,4.5,12.323194,76.630583,12.363194,76.670583,1900-01-01 12:50:00,1900-01-01 12:55:00,Fog,High,motorcycle,Metropolitian,Kitchen,HIGH,6.21786068914486,5.0,0,12
23,4.6,18.563934,73.915367,18.653934,74.005367,1900-01-01 21:40:00,1900-01-01 21:55:00,Fog,Jam,motorcycle,Metropolitian,Home,HIGH,13.787803344502166,15.0,0,21
37,5.0,22.569367,88.433187,22.629367,88.493187,1900-01-01 19:55:00,1900-01-01 20:05:00,Sunny,Jam,motorcycle,Metropolitian,Sports,HIGH,9.080187058762698,10.0,1,19
26,4.8,12.949934,77.699386,13.009934,77.759386,1900-01-01 19:35:00,1900-01-01 19:40:00,Sandstorms,Jam,motorcycle,Metropolitian,Shoes,HIGH,9.315441635500324,5.0,1,19
29,5.0,21.175975,72.795503,21.255975,72.875503,1900-01-01 22:35:00,1900-01-01 22:50:00,Sandstorms,Low,scooter,Urban,Sports,MEDIUM,12.161417162420864,15.0,0,22
26,4.9,22.725835,75.887648,22.835835,75.997648,1900-01-01 17:10:00,1900-01-01 17:25:00,Stormy,Medium,motorcycle,Metropolitian,Apparel,MEDIUM,16.6368750388607,15.0,1,17
29,4.8,18.536562,73.896485,18.596562,73.956485,1900-01-01 19:35:00,1900-01-01 19:40:00,Cloudy,Jam,motorcycle,Metropolitian,Electronics,HIGH,9.192951167083816,5.0,1,19
29,4.7,23.416792,85.316842,23.436792,85.336842,1900-01-01 10:30:00,1900-01-01 10:45:00,Sandstorms,Low,motorcycle,Metropolitian,Snacks,MEDIUM,3.018226484999582,15.0,1,10
21,4.9,30.89286,75.822199,30.92286,75.852199,1900-01-01 18:10:00,1900-01-01 18:20:00,Windy,Medium,scooter,Metropolitian,Electronics,MEDIUM,4.395420246829279,10.0,1,18
22,4.3,12.310972,76.659264,12.330972,76.679264,1900-01-01 10:10:00,1900-01-01 10:25:00,Stormy,Low,motorcycle,Metropolitian,Apparel,MEDIUM,3.109059104393339,15.0,1,10
31,4.0,26.913987,75.752891,26.993987,75.832891,1900-01-01 17:50:00,1900-01-01 18:05:00,Fog,Medium,motorcycle,Metropolitian,Kitchen,MEDIUM,11.916582838287255,15.0,1,17
20,4.5,11.001753,76.986241,11.021753,77.006241,1900-01-01 08:50:00,1900-01-01 09:00:00,Fog,Low,motorcycle,Other,Apparel,LOW,3.1162485097897914,10.0,1,8
30,3.9,22.310237,73.158921,22.390237,73.238921,1900-01-01 19:55:00,1900-01-01 20:10:00,Stormy,Jam,van,Metropolitian,Apparel,HIGH,12.116950608888649,15.0,1,19
36,4.8,12.933284,77.615428,13.003284,77.685428,1900-01-01 17:55:00,1900-01-01 18:10:00,Fog,Medium,motorcycle,Metropolitian,Shoes,MEDIUM,10.868263117988304,15.0,1,17
24,4.7,12.297954,76.665169,12.337954,76.705169,1900-01-01 15:30:00,1900-01-01 15:40:00,Fog,Medium,scooter,Metropolitian,Cosmetics,MEDIUM,6.218153086065569,10.0,0,15
32,4.7,12.352058,76.60665,12.362058,76.61665,1900-01-01 09:40:00,1900-01-01 09:50:00,Windy,Low,van,Metropolitian,Jewelry,LOW,1.554424975889943,10.0,1,9
25,5.0,13.086438,80.220672,13.146439,80.280672,1900-01-01 18:20:00,1900-01-01 18:25:00,Windy,Medium,motorcycle,Metropolitian,Clothing,MEDIUM,9.313017158715258,5.0,1,18
27,4.5,17.429585,78.392621,17.469585,78.432621,1900-01-01 15:35:00,1900-01-01 15:50:00,Windy,Medium,scooter,Metropolitian,Skincare,MEDIUM,6.147106622705237,15.0,0,15
32,4.1,12.978453,77.643685,13.048453,77.713685,1900-01-01 18:15:00,1900-01-01 18:30:00,Sandstorms,Medium,motorcycle,Metropolitian,Skincare,MEDIUM,10.867300462045637,15.0,1,18
23,4.7,13.044694,80.26147,13.084694,80.30147,1900-01-01 16:55:00,1900-01-01 17:00:00,Fog,Medium,motorcycle,Urban,Grocery,MEDIUM,6.2092598820424385,5.0,0,16
39,4.4,12.98041,77.640489,13.11041,77.770489,1900-01-01 18:10:00,1900-01-01 18:15:00,Sunny,Medium,motorcycle,Metropolitian,Shoes,MEDIUM,20.18085916835192,5.0,1,18
20,4.8,0.0,0.0,0.06,0.06,1900-01-01 19:15:00,1900-01-01 19:20:00,Fog,Jam,motorcycle,Metropolitian,Apparel,HIGH,9.435201537430713,5.0,1,19
20,4.8,26.846156,75.8023,26.926156,75.8823,1900-01-01 18:25:00,1900-01-01 18:35:00,Windy,Medium,van,Other,Cosmetics,MEDIUM,11.919755989352518,10.0,1,18
29,4.6,25.449659,81.839744,25.479659,81.869744,1900-01-01 20:30:00,1900-01-01 20:45:00,Stormy,Jam,scooter,Metropolitian,Skincare,HIGH,4.494291162003691,15.0,1,20
26,4.9,26.911927,75.797282,27.051927,75.937282,1900-01-01 22:55:00,1900-01-01 23:00:00,Stormy,Low,scooter,Metropolitian,Snacks,MEDIUM,20.851726357533593,5.0,0,22
25,5.0,10.020683,76.310631,10.030683,76.320631,1900-01-01 10:55:00,1900-01-01 11:00:00,Stormy,Low,motorcycle,Metropolitian,Apparel,LOW,1.5605734793802433,5.0,1,10
34,4.7,12.935662,77.61413,12.975662,77.65413,1900-01-01 16:00:00,1900-01-01 16:15:00,Windy,Medium,motorcycle,Metropolitian,Shoes,MEDIUM,6.210589610313767,15.0,0,16
31,4.9,15.585658,73.743606,15.625658,73.783606,1900-01-01 14:50:00,1900-01-01 15:05:00,Sunny,High,motorcycle,Metropolitian,Toys,MEDIUM,6.175283575307921,15.0,0,14
24,4.7,0.0,0.0,0.13,0.13,1900-01-01 20:20:00,1900-01-01 20:25:00,Fog,Jam,motorcycle,Metropolitian,Cosmetics,HIGH,20.44292976252901,5.0,1,20
30,4.9,17.429585,78.392621,17.519585,78.482621,1900-01-01 19:00:00,1900-01-01 19:15:00,Cloudy,Medium,motorcycle,Metropolitian,Skincare,MEDIUM,13.830084721845129,15.0,1,19
36,4.8,26.766536,75.837333,26.896536,75.967333,1900-01-01 18:15:00,1900-01-01 18:20:00,Sandstorms,Medium,motorcycle,Metropolitian,Apparel,MEDIUM,19.373745834955248,5.0,1,18
36,4.4,26.846156,75.8023,26.986156,75.9423,1900-01-01 23:35:00,1900-01-01 23:50:00,Fog,Low,motorcycle,Metropolitian,Home,MEDIUM,20.857115324129346,15.0,0,23
26,4.7,26.913987,75.752891,27.053987,75.892891,1900-01-01 19:35:00,1900-01-01 19:40:00,Cloudy,Jam,motorcycle,Metropolitian,Apparel,HIGH,20.85155740266031,5.0,1,19
30,4.6,22.310526,73.170937,22.420526,73.280937,1900-01-01 23:35:00,1900-01-01 23:45:00,Sunny,Low,scooter,Other,Apparel,MEDIUM,16.659963190056956,10.0,0,23
20,4.8,0.0,0.0,0.03,0.03,1900-01-01 18:00:00,1900-01-01 18:15:00,Stormy,Medium,scooter,Metropolitian,Shoes,MEDIUM,4.717601092054723,15.0,1,18
33,4.7,12.972532,77.608179,13.022532,77.658179,1900-01-01 18:10:00,1900-01-01 18:25:00,Fog,Medium,van,Urban,Books,MEDIUM,7.76260023979046,15.0,1,18
34,4.0,19.103249,72.846749,19.193249,72.936749,1900-01-01 21:10:00,1900-01-01 21:15:00,Windy,Jam,motorcycle,Metropolitian,Clothing,HIGH,13.766855008587,5.0,0,21
36,4.6,17.426228,78.407495,17.506228,78.487495,1900-01-01 23:40:00,1900-01-01 23:50:00,Windy,Low,motorcycle,Metropolitian,Clothing,MEDIUM,12.29367767357356,10.0,0,23
33,4.6,26.471617,80.313564,26.491617,80.333564,1900-01-01 11:00:00,1900-01-01 11:10:00,Fog,Low,motorcycle,Metropolitian,Apparel,LOW,2.984637269285578,10.0,0,11
22,4.8,19.866969,75.318894,19.976969,75.428894,1900-01-01 22:45:00,1900-01-01 23:00:00,Sandstorms,Low,motorcycle,Metropolitian,Jewelry,MEDIUM,16.788275862514016,15.0,0,22
38,4.7,18.593481,73.785901,18.603481,73.795901,1900-01-01 11:00:00,1900-01-01 11:15:00,Sunny,Low,scooter,Metropolitian,Clothing,MEDIUM,1.5320227740635555,15.0,0,11
27,4.9,12.906229,77.596791,12.986229,77.676791,1900-01-01 23:25:00,1900-01-01 23:40:00,Fog,Low,scooter,Metropolitian,Kitchen,MEDIUM,12.421407858788074,15.0,0,23
32,4.8,26.482581,80.315628,26.552581,80.385628,1900-01-01 21:00:00,1900-01-01 21:10:00,Sunny,Jam,scooter,Metropolitian,Books,HIGH,10.444776155165613,10.0,0,21
26,4.8,12.933298,77.614293,13.013298,77.694293,1900-01-01 19:30:00,1900-01-01 19:40:00,Cloudy,Jam,motorcycle,Metropolitian,Home,HIGH,12.42075005031394,10.0,1,19
29,4.5,22.751857,75.866699,22.881857,75.996699,1900-01-01 22:55:00,1900-01-01 23:05:00,Windy,Low,motorcycle,Urban,Toys,MEDIUM,19.65937352744409,10.0,0,22
31,4.5,11.010375,76.95295,11.090375,77.03295,1900-01-01 20:25:00,1900-01-01 20:40:00,Sunny,Jam,motorcycle,Urban,Pet Supplies,HIGH,12.46418980459395,15.0,1,20
28,4.6,17.483216,78.552111,17.523216,78.592111,1900-01-01 12:35:00,1900-01-01 12:50:00,Stormy,High,motorcycle,Metropolitian,Outdoors,HIGH,6.146243658393976,15.0,0,12
21,4.8,27.160934,78.044095,27.220934,78.104095,1900-01-01 18:55:00,1900-01-01 19:00:00,Sunny,Medium,motorcycle,Metropolitian,Toys,MEDIUM,8.929086888936338,5.0,1,18
21,4.0,11.006686,76.951736,11.056686,77.001736,1900-01-01 22:45:00,1900-01-01 22:50:00,Sandstorms,Low,motorcycle,Metropolitian,Clothing,MEDIUM,7.790362124533636,5.0,0,22
30,4.9,0.0,0.0,0.08,0.08,1900-01-01 23:45:00,1900-01-01 23:55:00,Windy,Low,motorcycle,Metropolitian,Skincare,MEDIUM,12.58026782240096,10.0,0,23
29,4.7,25.457687,81.835585,25.497687,81.875585,1900-01-01 15:25:00,1900-01-01 15:30:00,Cloudy,Medium,motorcycle,Urban,Shoes,MEDIUM,5.992096714696384,5.0,0,15
20,4.8,19.12663,72.829976,19.13663,72.839976,1900-01-01 11:30:00,1900-01-01 11:40:00,Sunny,High,motorcycle,Metropolitian,Sports,MEDIUM,1.5297232853102503,10.0,0,11
28,5.0,19.875016,75.322405,19.965016,75.412405,1900-01-01 22:35:00,1900-01-01 22:45:00,Windy,Low,motorcycle,Urban,Electronics,MEDIUM,13.73594217639658,10.0,0,22
25,4.7,19.178321,72.834715,19.248321,72.904715,1900-01-01 23:35:00,1900-01-01 23:45:00,Sandstorms,Low,motorcycle,Metropolitian,Grocery,MEDIUM,10.705559922396493,10.0,0,23
38,4.8,13.026279,80.174568,13.046279,80.194568,1900-01-01 10:25:00,1900-01-01 10:30:00,Stormy,Low,motorcycle,Metropolitian,Apparel,LOW,3.1048037532854202,5.0,1,10
39,4.9,17.455894,78.375467,17.485894,78.405467,1900-01-01 22:20:00,1900-01-01 22:30:00,Stormy,Low,motorcycle,Metropolitian,Pet Supplies,LOW,4.610073053799367,10.0,0,22
26,4.9,21.149834,72.778666,21.209834,72.838666,1900-01-01 17:15:00,1900-01-01 17:20:00,Windy,Medium,scooter,Metropolitian,Electronics,MEDIUM,9.122100805601539,5.0,1,17
33,4.4,11.022477,76.995667,11.092477,77.065667,1900-01-01 21:30:00,1900-01-01 21:45:00,Windy,Jam,motorcycle,Urban,Sports,HIGH,10.906036622245397,15.0,0,21
24,4.6,22.310237,73.158921,22.370237,73.218921,1900-01-01 18:40:00,1900-01-01 18:50:00,Sandstorms,Medium,motorcycle,Urban,Home,MEDIUM,9.088013799330726,10.0,1,18
24,4.9,11.010375,76.95295,11.050375,76.99295,1900-01-01 15:10:00,1900-01-01 15:20:00,Fog,Medium,motorcycle,Metropolitian,Sports,MEDIUM,6.232303380307374,10.0,0,15
33,4.5,22.745049,75.892471,22.835049,75.982471,1900-01-01 22:50:00,1900-01-01 23:05:00,Stormy,Low,scooter,Metropolitian,Snacks,MEDIUM,13.611566722125016,15.0,0,22
35,4.2,22.74806,75.8934,22.83806,75.9834,1900-01-01 19:30:00,1900-01-01 19:40:00,Windy,Jam,motorcycle,Metropolitian,Shoes,HIGH,13.611428630407518,10.0,1,19
27,4.2,19.178321,72.834715,19.268321,72.924715,1900-01-01 20:30:00,1900-01-01 20:35:00,Stormy,Jam,motorcycle,Metropolitian,Jewelry,HIGH,13.763896210757894,5.0,1,20
29,4.5,12.979096,77.640625,13.009096,77.670625,1900-01-01 18:45:00,1900-01-01 18:50:00,Sunny,Medium,motorcycle,Metropolitian,Electronics,MEDIUM,4.657591594951663,5.0,1,18
34,4.7,27.163303,78.057044,27.293303,78.187044,1900-01-01 23:10:00,1900-01-01 23:20:00,Fog,Low,scooter,Metropolitian,Skincare,MEDIUM,19.343487217443105,10.0,0,23
20,4.7,26.482419,80.320939,26.502419,80.340939,1900-01-01 11:10:00,1900-01-01 11:25:00,Cloudy,High,scooter,Metropolitian,Grocery,MEDIUM,2.9845125598688216,15.0,0,11
29,4.8,22.310237,73.158921,22.350237,73.198921,1900-01-01 13:50:00,1900-01-01 13:55:00,Sunny,High,motorcycle,Metropolitian,Shoes,MEDIUM,6.058876303739538,5.0,0,13
22,4.9,22.307898,73.167788,22.367898,73.227788,1900-01-01 18:40:00,1900-01-01 18:45:00,Stormy,Medium,scooter,Metropolitian,Kitchen,MEDIUM,9.08808409216373,5.0,1,18
35,4.9,27.160832,78.011608,27.230832,78.081608,1900-01-01 21:15:00,1900-01-01 21:30:00,Cloudy,Jam,motorcycle,Metropolitian,Grocery,HIGH,10.417065790358764,15.0,0,21
32,4.4,10.027014,76.308053,10.137014,76.418053,1900-01-01 21:45:00,1900-01-01 21:55:00,Sandstorms,Jam,motorcycle,Metropolitian,Kitchen,HIGH,17.16483390268399,10.0,0,21
28,4.9,30.890184,75.829615,31.000184,75.939615,1900-01-01 21:20:00,1900-01-01 21:35:00,Sunny,Jam,motorcycle,Metropolitian,Toys,HIGH,16.113872411826254,15.0,0,21
30,4.7,11.003681,76.975525,11.133681,77.105525,1900-01-01 22:45:00,1900-01-01 22:55:00,Fog,Low,scooter,Metropolitian,Home,MEDIUM,20.253686339517657,10.0,0,22
22,4.7,12.986047,80.218114,13.096047,80.328114,1900-01-01 20:10:00,1900-01-01 20:20:00,Stormy,Jam,scooter,Urban,Electronics,HIGH,17.076258901182708,10.0,1,20
36,4.7,11.006686,76.951736,11.056686,77.001736,1900-01-01 18:20:00,1900-01-01 18:35:00,Fog,Medium,motorcycle,Metropolitian,Home,MEDIUM,7.790362124533636,15.0,1,18
23,4.8,21.15276,72.778059,21.28276,72.908059,1900-01-01 20:40:00,1900-01-01 20:45:00,Windy,Jam,motorcycle,Metropolitian,Grocery,HIGH,19.76218981785956,5.0,1,20
22,4.8,22.753839,75.897429,22.773839,75.917429,1900-01-01 10:00:00,1900-01-01 10:05:00,Stormy,Low,motorcycle,Other,Grocery,LOW,3.0250598092769923,5.0,1,10
29,4.5,19.876106,75.340775,20.006106,75.470775,1900-01-01 22:30:00,1900-01-01 22:40:00,Sandstorms,Low,motorcycle,Metropolitian,Jewelry,MEDIUM,19.83956144193532,10.0,0,22
34,4.9,13.005801,80.250744,13.115801,80.360744,1900-01-01 21:50:00,1900-01-01 22:05:00,Sandstorms,Jam,motorcycle,Urban,Snacks,HIGH,17.075594401072465,15.0,0,21
38,4.1,12.933298,77.614293,12.943298,77.624293,1900-01-01 11:50:00,1900-01-01 11:55:00,Stormy,High,motorcycle,Metropolitian,Kitchen,HIGH,1.5527001159062177,5.0,0,11
35,5.0,0.0,0.0,0.07,0.07,1900-01-01 17:25:00,1900-01-01 17:35:00,Fog,Medium,motorcycle,Metropolitian,Pet Supplies,MEDIUM,11.007734763744619,10.0,1,17
38,4.7,0.0,0.0,0.06,0.06,1900-01-01 21:55:00,1900-01-01 22:10:00,Cloudy,Jam,scooter,Metropolitian,Home,HIGH,9.435201537430713,15.0,0,21
32,4.3,30.328174,78.049117,30.398174,78.119117,1900-01-01 18:40:00,1900-01-01 18:55:00,Cloudy,Medium,scooter,Metropolitian,Cosmetics,MEDIUM,10.280572823486368,15.0,1,18
20,4.5,12.978453,77.643685,13.048453,77.713685,1900-01-01 20:25:00,1900-01-01 20:35:00,Windy,Jam,motorcycle,Metropolitian,Home,HIGH,10.867300462045637,10.0,1,20
25,4.9,13.058616,80.264151,13.138616,80.344151,1900-01-01 21:45:00,1900-01-01 21:50:00,Fog,Jam,motorcycle,Metropolitian,Skincare,HIGH,12.41768756419937,5.0,0,21
29,4.5,26.911927,75.797282,26.971927,75.857282,1900-01-01 22:20:00,1900-01-01 22:30:00,Fog,Low,scooter,Other,Books,MEDIUM,8.937860881830986,10.0,0,22
39,4.1,0.0,0.0,0.13,0.13,1900-01-01 21:35:00,1900-01-01 21:40:00,Cloudy,Jam,motorcycle,Metropolitian,Clothing,HIGH,20.44292976252901,5.0,0,21
31,4.4,22.307898,73.167788,22.417898,73.277788,1900-01-01 21:15:00,1900-01-01 21:20:00,Stormy,Jam,motorcycle,Urban,Books,HIGH,16.660108123692734,5.0,0,21
37,4.5,21.170096,72.789122,21.220096,72.839122,1900-01-01 23:30:00,1900-01-01 23:35:00,Fog,Low,motorcycle,Urban,Apparel,MEDIUM,7.601385733165002,5.0,0,23
36,4.9,30.905562,75.832841,30.995562,75.922841,1900-01-01 17:15:00,1900-01-01 17:30:00,Cloudy,Medium,van,Metropolitian,Apparel,MEDIUM,13.183763612802506,15.0,1,17
37,3.8,26.849596,75.800512,26.989596,75.940512,1900-01-01 20:45:00,1900-01-01 20:55:00,Sandstorms,Jam,motorcycle,Metropolitian,Cosmetics,HIGH,20.856833724898244,10.0,1,20
38,4.9,11.003681,76.975525,11.043681,77.015525,1900-01-01 13:30:00,1900-01-01 13:40:00,Cloudy,High,scooter,Metropolitian,Toys,MEDIUM,6.232373004508207,10.0,0,13
37,4.4,27.163303,78.057044,27.243303,78.137044,1900-01-01 22:00:00,1900-01-01 22:10:00,Sandstorms,Jam,motorcycle,Metropolitian,Cosmetics,HIGH,11.904865487130733,10.0,0,22
21,4.9,21.157729,72.768726,21.247729,72.858726,1900-01-01 23:20:00,1900-01-01 23:30:00,Fog,Low,scooter,Other,Snacks,MEDIUM,13.682164847733418,10.0,0,23
